step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
1_24,0.23372387886047363,3.4047088623046875,1.0650110244750977,1.2214350700378418,5.691704034805298
1_25,0.23640656471252441,3.371281385421753,1.0701885223388672,1.3894872665405273,5.831690549850464
1_26,0.23305583000183105,3.3860535621643066,1.3325047492980957,1.2202951908111572,5.939398288726807
1_27,0.23138928413391113,3.4172234535217285,1.061591625213623,1.2172150611877441,5.696556091308594
1_28,0.23583507537841797,3.4030001163482666,1.126983642578125,1.2094957828521729,5.740154981613159
1_29,0.2385256290435791,3.3649861812591553,1.0730373859405518,1.2182369232177734,5.656822681427002
1_30,0.2370448112487793,3.394808292388916,1.0631465911865234,1.2329590320587158,5.69146728515625
1_31,0.2335984706878662,3.3392210006713867,1.078848123550415,1.2102088928222656,5.62902045249939
1_32,0.23302865028381348,3.381255626678467,1.0710880756378174,1.220491647720337,5.673383712768555
1_33,0.23372411727905273,3.3338377475738525,1.0631816387176514,1.2129356861114502,5.610504150390625
1_34,0.22966670989990234,3.4141929149627686,1.0745043754577637,1.2150282859802246,5.704265832901001
1_35,0.23444795608520508,3.390712261199951,1.0779047012329102,1.2243549823760986,5.693513631820679
1_36,0.2375030517578125,3.3818199634552,1.0718514919281006,1.2203369140625,5.674558401107788
1_37,0.23342585563659668,3.4050710201263428,1.073469877243042,1.2236149311065674,5.7026941776275635
1_38,0.2331557273864746,3.373243570327759,1.071587324142456,1.2214090824127197,5.666919708251953
1_39,0.22814226150512695,3.411127805709839,1.069688081741333,1.2361021041870117,5.717591047286987
1_40,0.22835159301757812,3.4920713901519775,1.08241868019104,1.2144548892974854,5.7896904945373535
1_41,0.23168611526489258,3.3956398963928223,1.0760018825531006,1.230973243713379,5.703169584274292
1_42,0.2324824333190918,3.374122142791748,1.0658206939697266,1.2174131870269775,5.657892227172852
1_43,0.23357200622558594,3.4010045528411865,1.0733163356781006,1.2187294960021973,5.693610191345215
1_44,0.2340841293334961,3.35386061668396,1.0772173404693604,1.220634937286377,5.652252674102783
1_45,0.23222064971923828,3.398362636566162,1.178905963897705,1.2152960300445557,5.793411731719971
1_46,0.23438787460327148,3.4430041313171387,1.0702407360076904,1.220099925994873,5.733885288238525
