step,train_time,quantize_time,aggregate_time,dequantize_time,elasp_time
5_31,0.19526934623718262,1.0898303985595703,0.37952613830566406,0.3870525360107422,1.8571388721466064
5_32,0.1499791145324707,1.1790058612823486,0.4701111316680908,0.43037891387939453,2.080336332321167
5_33,0.14005708694458008,1.0412023067474365,0.34375548362731934,0.46334338188171387,1.8490662574768066
5_34,0.2676980495452881,1.2317428588867188,0.3504221439361572,0.4128551483154297,1.9960663318634033
5_35,0.13091754913330078,1.1956136226654053,0.4114360809326172,0.4619710445404053,2.069955348968506
5_36,0.175506591796875,1.0312387943267822,0.3632466793060303,0.4329183101654053,1.8282124996185303
5_37,0.20583891868591309,1.1631214618682861,0.406205415725708,0.40134739875793457,1.9714064598083496
5_38,0.15508699417114258,1.1118464469909668,0.346541166305542,0.550344705581665,2.009366750717163
5_39,0.1461348533630371,1.1895666122436523,0.35882115364074707,0.4095883369445801,1.958700180053711
5_40,0.14170503616333008,1.0698904991149902,0.39284515380859375,0.5669658184051514,2.0309102535247803
6_1,0.2131490707397461,1.2064640522003174,0.4071085453033447,0.5653908252716064,2.179959535598755
6_2,0.20434904098510742,1.239699363708496,0.4205942153930664,0.48540520668029785,2.146479606628418
6_3,0.21718645095825195,1.3277587890625,0.4051322937011719,0.47036218643188477,2.2037148475646973
6_4,0.20057463645935059,1.3077070713043213,0.459153413772583,0.4859614372253418,2.2540674209594727
6_5,0.21304917335510254,1.3094279766082764,0.42862439155578613,0.5035583972930908,2.2424187660217285
6_6,0.2384335994720459,1.2419984340667725,0.5283544063568115,0.550382137298584,2.321577787399292
6_7,0.1487736701965332,1.0227408409118652,0.34188032150268555,0.4241516590118408,1.7895004749298096
6_8,0.16660475730895996,1.0807363986968994,0.3430650234222412,0.4346339702606201,1.8590149879455566
6_9,0.16457176208496094,1.2302017211914062,0.3441274166107178,0.44307637214660645,2.0182676315307617
6_10,0.15397214889526367,1.0568997859954834,0.39868950843811035,0.5504074096679688,2.006803274154663
6_11,0.2147078514099121,1.060831069946289,0.34137511253356934,0.3863978385925293,1.7894110679626465
6_12,0.194777250289917,1.4486308097839355,0.3662605285644531,0.38104724884033203,2.1969969272613525
6_13,0.17686223983764648,1.0769636631011963,0.399808406829834,0.48238182067871094,1.9599623680114746
6_14,0.14576983451843262,1.126331090927124,0.395322322845459,0.4264500141143799,1.9493751525878906
6_15,0.14229440689086914,1.1116435527801514,0.3765072822570801,0.46872854232788086,1.9584636688232422
6_16,0.14739322662353516,1.105881690979004,0.3612208366394043,0.4020116329193115,1.8696742057800293
6_17,0.2033092975616455,1.288139820098877,0.3745894432067871,0.4292464256286621,2.092723846435547
6_18,0.17601323127746582,1.047175407409668,0.5410671234130859,0.6159689426422119,2.205071210861206
6_19,0.22150397300720215,1.0652079582214355,0.3614356517791748,0.3916609287261963,1.8189284801483154
6_20,0.16080141067504883,1.2810561656951904,0.42450952529907227,0.3935048580169678,2.099675178527832
6_21,0.13451218605041504,1.1209428310394287,0.3510434627532959,0.46726369857788086,1.9401929378509521
6_22,0.16969060897827148,1.1474971771240234,0.4100477695465088,0.5034446716308594,2.061457872390747
6_23,0.15143895149230957,1.0807387828826904,0.47071385383605957,0.445889949798584,1.9983692169189453
6_24,0.18785881996154785,1.1359784603118896,0.3410470485687256,0.37946152687072754,1.8569276332855225
6_25,0.20123291015625,1.2318854331970215,0.47217321395874023,0.4314107894897461,2.1363368034362793
6_26,0.17058491706848145,1.0173966884613037,0.37445926666259766,0.5965633392333984,1.9894561767578125
6_27,0.16698575019836426,1.2163548469543457,0.3559398651123047,0.47067928314208984,2.043546676635742
6_28,0.17325210571289062,1.1698381900787354,0.41272878646850586,0.46375489234924316,2.0473923683166504
