step,train_loss,train_accuracy,jaccard index(JA),dice coefficient(DI),Accuracy(AC),sensitivity(SE),specificity(SP)
36,47338.96484375,0.7764096856117249,0.0,0.8298130035400391,0.0,0.0,1.0
37,48411.3671875,0.7776935696601868,0.0,0.8251972198486328,0.0,0.0,1.0
38,50818.453125,0.7773735523223877,0.0,0.7652130126953125,0.0,0.0,1.0
39,53054.4453125,0.7772662043571472,0.0,0.7730808258056641,0.0,0.0,1.0
40,54048.53515625,0.7791305780410767,0.0,0.8537044525146484,0.0,0.0,1.0
41,56545.33984375,0.7791975140571594,0.0,0.7819404602050781,0.0,0.0,1.0
42,59132.2734375,0.7785589694976807,0.0,0.7517414093017578,0.0,0.0,1.0
43,61077.06640625,0.7795970439910889,0.0,0.8242340087890625,0.0,0.0,1.0
44,62827.77734375,0.7805002927780151,0.0,0.8202457427978516,0.0,0.0,1.0
45,66471.015625,0.7795726656913757,0.0,0.7378330230712891,0.0,0.0,1.0
46,69172.9453125,0.779702365398407,0.0,0.7856693267822266,0.0,0.0,1.0
47,69512.5625,0.7820180058479309,0.0,0.8908538818359375,0.0,0.0,1.0
48,72601.5546875,0.7819308638572693,0.0,0.7777462005615234,0.0,0.0,1.0
49,83274.171875,0.7749620079994202,0.0,0.4334888458251953,0.0,0.0,1.0
50,86212.390625,0.7740033268928528,0.0,0.7260704040527344,0.0,0.0,1.0
51,87514.1328125,0.7755175232887268,0.0,0.8527393341064453,0.0,0.0,1.0
52,91479.109375,0.7748864889144897,0.0,0.7420730590820312,0.0,0.0,1.0
53,93022.75,0.7761464715003967,0.0,0.8429279327392578,0.0,0.0,1.0
54,97180.65625,0.7749252319335938,0.0,0.7089767456054688,0.0,0.0,1.0
55,98074.2890625,0.776589572429657,0.0,0.8681297302246094,0.0,0.0,1.0
56,98630.328125,0.7787582874298096,0.0,0.9002037048339844,0.0,0.0,1.0
57,100834.7265625,0.7796075940132141,0.0,0.8280181884765625,0.0,0.0,1.0
58,103706.7890625,0.7801121473312378,0.0,0.8093757629394531,0.0,0.0,1.0
59,104865.71875,0.78172767162323,0.0,0.877044677734375,0.0,0.0,1.0
60,109014.765625,0.7814756035804749,0.0,0.7663555145263672,0.0,0.0,1.0
61,111880.296875,0.7817103266716003,0.0,0.7960281372070312,0.0,0.0,1.0
62,117225.2109375,0.7814669013023376,0.0,0.7663707733154297,0.0,0.0,1.0
63,121404.484375,0.7815464735031128,0.0,0.78656005859375,0.0,0.0,1.0
64,125349.8828125,0.7817157506942749,0.0,0.7925472259521484,0.0,0.0,1.0
